Student_ID,Years,Entrance_Test_Score,Enroll_Date_Time,Course_ID,Course_Progress,Online,Gender,International,Complete
232103,0,32.6,154077296,658514,68,no,2,no,yes
232103,0,32.6,154077392,658441,71,no,2,no,yes
232195,0,24.9,153844653,807717,77,no,1,yes,yes
232195,0,24.9,153844681,658434,21,no,1,yes,yes
232195,4,24.9,153844765,658463,67,no,1,yes,yes
232195,4,24.9,153844956,658498,53,no,1,yes,yes
232195,0,24.9,153845070,807758,75,no,1,yes,yes
232195,5,24.9,153845143,658438,70,no,1,yes,yes
232195,0,24.9,153845884,658464,69,no,1,yes,yes
232195,0,24.9,153846049,658495,62,no,1,yes,yes
232195,0,24.9,153846095,807757,65,no,1,yes,yes
232195,0,24.9,153846114,658439,60,no,1,yes,yes
232195,0,24.9,153846159,658470,79,no,1,yes,yes
232195,0,24.9,154387886,807717,67,no,1,yes,yes
232195,0,24.9,154387895,658434,61,no,1,yes,yes
232195,0,24.9,154459871,658463,56,no,1,yes,yes
232195,0,24.9,154459925,658498,65,no,1,yes,yes
232195,0,24.9,154459969,807758,65,no,1,yes,yes
232195,0,24.9,154459988,658438,74,no,1,yes,yes
232195,0,24.9,154460033,658464,76,no,1,yes,yes
232195,0,24.9,155380802,807717,65,no,1,yes,yes
232195,0,24.9,155380817,658434,67,no,1,yes,yes
232195,0,24.9,155443875,658463,62,no,1,yes,yes
232195,0,24.9,155444115,658498,73,no,1,yes,yes
232195,0,24.9,155444210,807758,69,no,1,yes,yes
232195,0,24.9,155444249,658438,76,no,1,yes,yes
232195,0,24.9,155794381,807728,68,no,1,yes,yes
232195,0,24.9,155794414,658434,65,no,1,yes,yes
232195,0,24.9,155794615,658463,64,no,1,yes,yes
232195,0,24.9,155794722,658498,60,no,1,yes,yes
232232,0,24.7,153748480,807717,60,yes,1,no,yes
232232,5,24.7,153748503,658434,45,yes,1,no,yes
232232,0,24.7,153748721,658463,66,yes,1,no,yes
232232,4,24.7,153748866,658498,76,yes,1,no,yes
232232,0,24.7,153748967,807758,65,yes,1,no,yes
232232,5,24.7,153748976,658438,71,yes,1,no,yes
232232,4,24.7,153749200,658464,51,yes,1,no,yes
232232,0,24.7,154152975,658495,70,yes,1,no,yes
232317,0,33.2,153849073,807717,77,no,4,no,yes
232317,0,33.2,153849097,658434,63,no,4,no,yes
232317,0,33.2,153849329,658463,70,no,4,no,yes
232317,0,33.2,153849595,658498,79,no,4,no,yes
232700,0,36.7,152584000,807728,68,no,1,yes,yes
232700,0,36.7,152584040,658434,60,no,1,yes,yes
232700,4,36.7,152584598,658463,79,no,1,yes,yes
232700,4,36.7,152585006,658498,58,no,1,yes,yes
232700,0,36.7,153304420,807754,79,no,1,yes,yes
232700,5,36.7,153304434,658438,68,no,1,yes,yes
232700,0,36.7,153304481,658464,58,no,1,yes,yes
232809,0,8.25,155538909,807728,70,no,2,no,yes
232809,0,8.25,155538929,658434,56,no,2,no,yes
232810,0,7.65,157038640,807717,64,no,2,no,yes
232810,0,7.65,157038641,658434,75,no,2,no,yes
232810,0,7.65,157038657,658463,22,no,2,no,yes
232810,0,7.65,157038710,658498,70,no,2,no,yes
232810,0,7.65,157038725,807758,69,no,2,no,yes
232810,0,7.65,157038727,658438,77,no,2,no,yes
232810,0,7.65,157038756,658464,69,no,2,no,yes
232814,0,6.7,157037994,807717,76,no,2,yes,yes
232814,0,6.7,157038005,658434,57,no,2,yes,yes
232821,0,7.55,156996383,807728,77,no,2,no,yes
232821,0,7.55,156996404,658434,66,no,2,no,yes
232837,0,4.425,155628675,807717,68,no,5,no,yes
232837,0,4.425,156931733,658434,34,no,5,no,yes
233649,0,98.025,150812329,807717,81,no,2,yes,yes
233649,0,98.025,150812360,658434,83,no,2,yes,yes
233649,0,98.025,150812617,658463,80,no,2,yes,yes
233649,0,98.025,150812776,658498,88,no,2,yes,yes
233915,0,27.4,154089266,807728,64,no,1,yes,yes
233915,0,27.4,154089310,658434,70,no,1,yes,yes
233915,0,27.4,154089512,658463,11,no,1,yes,yes
233915,0,27.4,154089951,658498,69,no,1,yes,yes
233915,0,27.4,154090031,807754,71,no,1,yes,yes
233915,0,27.4,154090042,658438,63,no,1,yes,yes
233915,0,27.4,154114441,658464,69,no,1,yes,yes
233915,0,27.4,154468452,807728,78,no,1,yes,yes
233915,0,27.4,154483406,658434,67,no,1,yes,yes
233915,0,27.4,154483489,658463,60,no,1,yes,yes
233915,0,27.4,154483520,658498,77,no,1,yes,yes
233915,0,27.4,155319242,807717,62,no,1,yes,yes
233915,0,27.4,155319393,658434,73,no,1,yes,yes
233915,0,27.4,155319647,658463,52,no,1,yes,yes
233915,0,27.4,155427718,658498,79,no,1,yes,yes
233915,0,27.4,155427757,807758,72,no,1,yes,yes
233915,0,27.4,155427763,658438,78,no,1,yes,yes
233915,0,27.4,155427842,658464,63,no,1,yes,yes
233915,0,27.4,155828344,807717,65,no,1,yes,yes
233915,0,27.4,155828368,658434,69,no,1,yes,yes
233915,0,27.4,155828550,658463,77,no,1,yes,yes
233915,0,27.4,155828900,658498,73,no,1,yes,yes
234809,0,13.6,150413051,807728,74,yes,2,yes,yes
234809,0,13.6,150413060,658434,61,yes,2,yes,yes
234809,4,13.6,150413070,658463,49,yes,2,yes,yes
234809,0,13.6,150413127,658498,64,yes,2,yes,yes
234809,0,13.6,150413140,807754,69,yes,2,yes,yes
234809,0,13.6,150413144,658438,74,yes,2,yes,yes
234809,0,13.6,150413160,658464,72,yes,2,yes,yes
234817,0,7.4,155525582,807717,77,yes,1,yes,yes
234817,5,7.4,155525617,658434,61,yes,1,yes,yes
234817,4,7.4,155526123,658463,58,yes,1,yes,yes
234817,0,7.4,155526316,658498,16,yes,1,yes,yes
234861,0,7.9,151060902,807717,68,no,2,no,yes
234861,0,7.9,151060915,658434,50,no,2,no,yes
234913,0,3.7,151395340,807728,79,no,2,no,yes
234913,0,3.7,151395630,658434,16,no,2,no,yes
234918,0,6.7,151394493,807728,75,yes,1,no,yes
234918,0,6.7,151394530,658434,61,yes,1,no,yes
234936,0,4.4,150671261,807717,72,no,1,no,yes
234936,5,4.4,150671264,658434,26,no,1,no,yes
234936,0,4.4,150671267,658463,12,no,1,no,yes
234940,0,8.6,150660868,807717,62,yes,1,yes,yes
234940,0,8.6,150660869,658434,61,yes,1,yes,yes
234940,0,8.6,150660874,658463,65,yes,1,yes,yes
234940,0,8.6,150660883,658498,73,yes,1,yes,yes
234984,0,5.3,151864585,807717,69,no,2,no,yes
234984,5,5.3,151864592,658434,39,no,2,no,yes
234984,4,5.3,151864815,658463,55,no,2,no,yes
234984,4,5.3,151864873,658498,77,no,2,no,yes
234984,0,5.3,151864886,807758,70,no,2,no,yes
234984,5,5.3,151864890,658438,70,no,2,no,yes
234984,0,5.3,151864904,658464,38,no,2,no,yes
235002,0,6.2,152833032,807717,67,yes,1,no,yes
235002,0,6.2,152833043,658434,69,yes,1,no,yes
235003,0,1.7,150657441,807717,22,no,1,no,yes
235018,0,5.8,151864573,807717,72,yes,1,no,yes
235018,5,5.8,151864586,658434,55,yes,1,no,yes
235018,0,5.8,151864790,658463,79,yes,1,no,yes
235018,0,5.8,151864875,658498,72,yes,1,no,yes
235018,0,5.8,151864884,807758,64,yes,1,no,yes
235018,0,5.8,151864888,658438,69,yes,1,no,yes
235019,0,4.3,151864836,807728,66,no,1,no,yes
235019,0,4.3,151864979,658434,18,no,1,no,yes
235019,0,4.3,151865163,658463,25,no,1,no,yes
235094,0,4.9,161221726,807717,63,no,1,no,yes
235094,0,4.9,161221829,658434,32,no,1,no,yes
235095,0,3.9,161242432,807717,73,yes,1,no,yes
235095,0,3.9,161242508,658434,71,yes,1,no,yes
235095,0,3.9,161242768,658463,37,yes,1,no,yes
235096,0,8.1,161235493,807717,71,no,1,no,yes
235096,0,8.1,161235563,658434,62,no,1,no,yes
235096,0,8.1,161235759,658463,62,no,1,no,yes
235096,0,8.1,161235919,658498,68,no,1,no,yes
235096,0,8.1,161236039,807758,71,no,1,no,yes
235096,0,8.1,161236095,658438,79,no,1,no,yes
235096,0,8.1,161236201,658464,74,no,1,no,yes
235106,0,6.7,161276149,807717,75,no,1,no,yes
235106,0,6.7,161276155,658434,70,no,1,no,yes
235106,0,6.7,161276168,658463,62,no,1,no,yes
235106,0,6.7,161276180,658498,79,no,1,no,yes
235108,0,7.1,161235583,807717,65,yes,2,no,yes
235108,0,7.1,161235637,658434,15,yes,2,no,yes
235108,0,7.1,161235848,658463,17,yes,2,no,yes
235109,0,10.275,161214936,807728,78,no,2,yes,yes
235109,0,10.275,161215038,658434,50,no,2,yes,yes
235109,0,10.275,161244681,658463,73,no,2,yes,yes
235109,0,10.275,161244806,658498,62,no,2,yes,yes
235109,0,10.275,161244898,807754,65,no,2,yes,yes
235109,0,10.275,161244927,658438,70,no,2,yes,yes
235116,0,11.8,161245289,807728,74,no,2,yes,yes
235116,0,11.8,161245328,658434,42,no,2,yes,yes
235116,0,11.8,161245433,658463,71,no,2,yes,yes
235116,0,11.8,161245473,658498,76,no,2,yes,yes
235116,0,11.8,161245506,807754,61,no,2,yes,yes
235116,0,11.8,161245517,658438,67,no,2,yes,yes
235185,0,7.8,161241512,807717,67,no,2,no,yes
235185,0,7.8,161241552,658434,77,no,2,no,yes
235185,0,7.8,161241753,658463,33,no,2,no,yes
235185,0,7.8,161242040,658498,72,no,2,no,yes
235185,0,7.8,161242101,807758,63,no,2,no,yes
235185,0,7.8,161242127,658438,58,no,2,no,yes
235185,0,7.8,161242224,658464,74,no,2,no,yes
235185,0,7.8,161242325,658495,61,no,2,no,yes
235185,0,7.8,161242402,807757,79,no,2,no,yes
235185,0,7.8,161242423,658439,67,no,2,no,yes
235192,0,6.6,161275109,807728,73,yes,2,no,yes
235192,0,6.6,161275236,658434,65,yes,2,no,yes
235192,0,6.6,161275369,658463,36,yes,2,no,yes
235192,0,6.6,161508441,658498,65,yes,2,no,yes
235192,0,6.6,161508519,807754,68,yes,2,no,yes
235192,0,6.6,161508530,658438,66,yes,2,no,yes
235192,0,6.6,161508795,658464,70,yes,2,no,yes
235192,0,6.6,161509057,658495,67,yes,2,no,yes
235192,0,6.6,161509188,807755,68,yes,2,no,yes
235192,0,6.6,161509204,658439,62,yes,2,no,yes
235192,0,6.6,161509299,658470,71,yes,2,no,yes
235203,0,8.3,161241185,807728,77,no,1,yes,yes
235203,0,8.3,161241276,658434,61,no,1,yes,yes
235203,0,8.3,161241623,658463,44,no,1,yes,yes
235203,0,8.3,161242139,658498,76,no,1,yes,yes
235203,0,8.3,161242237,807754,62,no,1,yes,yes
235203,0,8.3,161242255,658438,67,no,1,yes,yes
235203,4,8.3,161242750,658464,25,no,1,yes,yes
235203,0,8.3,161243092,658495,78,no,1,yes,yes
235203,0,8.3,161244602,807755,63,no,1,yes,yes
235203,0,8.3,161244606,658439,62,no,1,yes,yes
235203,0,8.3,161244720,658470,70,no,1,yes,yes
235212,0,8.5,161250918,807717,75,no,1,no,yes
235212,0,8.5,161250971,658434,72,no,1,no,yes
235212,0,8.5,161251021,658463,65,no,1,no,yes
235212,0,8.5,161251131,658498,60,no,1,no,yes
235218,0,10.875,161215204,807728,69,no,2,no,yes
235218,0,10.875,161215286,658434,69,no,2,no,yes
235218,0,10.875,161215438,658463,70,no,2,no,yes
235218,0,10.875,161215520,658498,60,no,2,no,yes
235342,0,8.3,161221572,807717,75,no,2,no,yes
235342,0,8.3,161221595,658434,68,no,2,no,yes
235342,0,8.3,161221805,658463,77,no,2,no,yes
235342,0,8.3,161221889,658498,64,no,2,no,yes
235354,0,7.2,161241139,807728,73,no,1,no,yes
235354,5,7.2,161241238,658434,78,no,1,no,yes
235354,4,7.2,161251383,658463,24,no,1,no,yes
235354,4,7.2,161251747,658498,18,no,1,no,yes
235354,0,7.2,161252217,807754,62,no,1,no,yes
235354,5,7.2,161252230,658438,64,no,1,no,yes
235354,4,7.2,161252709,658464,44,no,1,no,yes
235354,0,7.2,161253114,658495,66,no,1,no,yes
235354,0,7.2,161253202,807755,65,no,1,no,yes
235354,0,7.2,161253209,658439,68,no,1,no,yes
235354,0,7.2,161253429,658470,48,no,1,no,yes
235354,0,7.2,161253728,658494,62,no,1,no,yes
235354,0,7.2,161253831,658440,74,no,1,no,yes
235354,0,7.2,161253986,658465,79,no,1,no,yes
235354,1,7.2,161254119,658514,57,no,1,no,yes
235354,0,7.2,161254373,658441,43,no,1,no,yes
235354,4,7.2,161274319,658467,54,no,1,no,yes
235354,0,7.2,161274452,658497,60,no,1,no,yes
235354,0,7.2,161274464,658450,75,no,1,no,yes
235354,0,7.2,161274481,658466,76,no,1,no,yes
235354,0,7.2,161274498,658499,78,no,1,no,yes
235363,0,5.7,161234908,807728,76,yes,2,yes,yes
235363,0,5.7,161234946,658434,73,yes,2,yes,yes
235363,0,5.7,161235465,658463,61,yes,2,yes,yes
235363,0,5.7,161235666,658498,79,yes,2,yes,yes
235365,0,6.5,161222049,807728,67,no,2,no,yes
235365,5,6.5,161222135,658434,58,no,2,no,yes
235365,4,6.5,161376275,658463,21,no,2,no,yes
235365,0,6.5,161462373,658498,74,no,2,no,yes
235365,0,6.5,161462581,807754,76,no,2,no,yes
235365,0,6.5,161462627,658438,65,no,2,no,yes
235365,0,6.5,161462921,658464,63,no,2,no,yes
235415,0,15,161281874,807717,61,yes,1,no,yes
235415,0,15,161281909,658434,64,yes,1,no,yes
235415,0,15,161281978,658463,74,yes,1,no,yes
235415,0,15,161282019,658498,73,yes,1,no,yes
235417,0,28.5,161292621,807728,63,no,5,no,yes
235417,0,28.5,161292659,658434,78,no,5,no,yes
235417,0,28.5,161292758,658463,72,no,5,no,yes
235417,0,28.5,161293255,658498,76,no,5,no,yes
235429,0,35.2,161292489,807717,68,yes,1,no,yes
235429,0,35.2,161292565,658434,24,yes,1,no,yes
235429,0,35.2,161294059,658463,76,yes,1,no,yes
235429,0,35.2,161294203,658498,72,yes,1,no,yes
235429,0,35.2,161294237,807758,76,yes,1,no,yes
235429,0,35.2,161294275,658438,76,yes,1,no,yes
235570,0,10.95,161220937,807728,77,no,1,no,yes
235570,0,10.95,161221057,658434,69,no,1,no,yes
235570,0,10.95,161221646,658463,70,no,1,no,yes
235570,0,10.95,161221732,658498,65,no,1,no,yes
235572,0,8.925,161281372,807717,75,no,2,no,yes
235572,0,8.925,161281426,658434,61,no,2,no,yes
235572,0,8.925,161281554,658463,71,no,2,no,yes
235572,0,8.925,161281688,658498,36,no,2,no,yes
235572,0,8.925,161281785,807758,73,no,2,no,yes
235572,0,8.925,161281803,658438,38,no,2,no,yes
235572,0,8.925,161282088,658464,43,no,2,no,yes
235572,0,8.925,161294083,658495,74,no,2,no,yes
235572,0,8.925,161294177,807757,73,no,2,no,yes
235572,0,8.925,161294189,658439,63,no,2,no,yes
235572,0,8.925,161294378,658470,75,no,2,no,yes
235587,0,9,161214333,807717,64,no,2,no,yes
235587,1,9,161214372,658434,79,no,2,no,yes
235589,0,14.9,161222321,807717,79,yes,1,no,yes
235589,0,14.9,161222430,658434,18,yes,1,no,yes
235589,0,14.9,161294082,658463,72,yes,1,no,yes
235589,0,14.9,161294172,658498,68,yes,1,no,yes
235589,0,14.9,161294210,807758,69,yes,1,no,yes
235589,0,14.9,161294240,658438,70,yes,1,no,yes
235590,0,17.4,161300154,807717,66,no,2,no,yes
235590,0,17.4,161300189,658434,57,no,2,no,yes
235590,0,17.4,161369233,658463,77,no,2,no,yes
235590,0,17.4,161369374,658498,65,no,2,no,yes
235590,0,17.4,161369440,807758,71,no,2,no,yes
235590,0,17.4,161369496,658438,42,no,2,no,yes
235590,0,17.4,161369598,658464,77,no,2,no,yes
235590,0,17.4,161369716,658495,70,no,2,no,yes
235590,0,17.4,161369784,807757,62,no,2,no,yes
235590,0,17.4,161369826,658439,76,no,2,no,yes
235592,0,30.7,161242090,807728,77,no,2,no,yes
235592,0,30.7,161242158,658434,75,no,2,no,yes
235592,0,30.7,161242331,658463,73,no,2,no,yes
235592,0,30.7,161244275,658498,61,no,2,no,yes
235592,0,30.7,161244307,807754,62,no,2,no,yes
235592,0,30.7,161244318,658438,76,no,2,no,yes
235592,0,30.7,161244365,658464,33,no,2,no,yes
235592,0,30.7,161244438,658495,63,no,2,no,yes
235592,0,30.7,161244457,807755,78,no,2,no,yes
235592,0,30.7,161244460,658439,62,no,2,no,yes
235592,0,30.7,161244488,658470,72,no,2,no,yes
235595,0,14.5,161213950,807717,68,no,2,no,yes
235595,0,14.5,161213989,658434,69,no,2,no,yes
235595,0,14.5,161281928,658463,60,no,2,no,yes
235595,0,14.5,161281965,658498,72,no,2,no,yes
235597,0,21.1,161234213,807728,63,no,2,no,yes
235597,0,21.1,161234471,658434,13,no,2,no,yes
235597,0,21.1,161235416,658463,76,no,2,no,yes
235597,0,21.1,161235590,658498,71,no,2,no,yes
235597,0,21.1,161235702,807754,67,no,2,no,yes
235597,0,21.1,161235743,658438,75,no,2,no,yes
235607,0,8.575,161506557,807717,79,no,2,no,yes
235607,5,8.575,161506583,658434,79,no,2,no,yes
235607,2,8.575,161508870,658463,45,no,2,no,yes
235607,0,8.575,161509501,658498,63,no,2,no,yes
235607,0,8.575,161509657,807758,60,no,2,no,yes
235607,0,8.575,161509668,658438,65,no,2,no,yes
235607,4,8.575,161510003,658464,41,no,2,no,yes
235607,0,8.575,161510536,658495,39,no,2,no,yes
235607,0,8.575,161510795,807757,69,no,2,no,yes
235607,0,8.575,161510807,658439,74,no,2,no,yes
235607,0,8.575,161511022,658470,60,no,2,no,yes
235607,0,8.575,161511149,658494,61,no,2,no,yes
235612,0,16.7,161293216,807717,66,no,1,yes,yes
235612,0,16.7,161293326,658434,78,no,1,yes,yes
235612,0,16.7,161293461,658463,71,no,1,yes,yes
235612,0,16.7,161293590,658498,61,no,1,yes,yes
235863,0,8.775,161245050,807728,79,no,2,yes,yes
235863,0,8.775,161245110,658434,37,no,2,yes,yes
235863,0,8.775,161276600,658463,22,no,2,yes,yes
235863,0,8.775,161276702,658498,74,no,2,yes,yes
235863,0,8.775,161276756,807754,70,no,2,yes,yes
235863,0,8.775,161276761,658438,20,no,2,yes,yes
235863,0,8.775,161276842,658464,63,no,2,yes,yes
235863,0,8.775,161277118,658495,74,no,2,yes,yes
235863,0,8.775,161277164,807755,72,no,2,yes,yes
235863,0,8.775,161277167,658439,12,no,2,yes,yes
235863,0,8.775,161277227,658470,64,no,2,yes,yes
235863,0,8.775,161277368,658494,70,no,2,yes,yes
235863,0,8.775,161277388,658440,60,no,2,yes,yes
235863,0,8.775,161277412,658465,73,no,2,yes,yes
235981,0,13.4,161293991,807728,67,no,2,no,yes
235981,0,13.4,161294030,658434,76,no,2,no,yes
235981,0,13.4,161294239,658463,79,no,2,no,yes
235981,0,13.4,161294372,658498,68,no,2,no,yes
235987,0,11.5,161269403,807717,63,no,2,no,yes
235987,0,11.5,161269410,658434,42,no,2,no,yes
235990,0,10.4,161311448,807728,68,no,2,no,yes
235990,4,10.4,161377866,658434,22,no,2,no,yes
236012,0,5.75,155763467,807728,77,no,1,no,yes
236012,0,5.75,155763523,658434,52,no,1,no,yes
236012,0,5.75,156984324,658463,77,no,1,no,yes
236012,0,5.75,156984402,658498,73,no,1,no,yes
236012,0,5.75,156984424,807754,75,no,1,no,yes
236012,0,5.75,156984427,658438,72,no,1,no,yes
236012,0,5.75,156984511,658464,76,no,1,no,yes
236012,0,5.75,156984562,658495,66,no,1,no,yes
236012,0,5.75,156984612,807755,72,no,1,no,yes
236012,0,5.75,156984621,658439,70,no,1,no,yes
236020,0,5.7,156413692,807728,59,no,2,no,yes
236021,0,6.1,155766161,807728,75,no,1,no,yes
236021,0,6.1,155766230,658434,10,no,1,no,yes
236023,0,6.25,155442814,807728,75,yes,1,yes,yes
236023,0,6.25,155442862,658434,50,yes,1,yes,yes
236026,0,5.75,154703609,807717,65,no,1,yes,yes
236026,0,5.75,154703671,658434,76,no,1,yes,yes
236026,0,5.75,154705899,658463,72,no,1,yes,yes
236026,0,5.75,154706489,658498,13,no,1,yes,yes
236027,0,4.2,154584355,807717,71,no,1,no,yes
236027,5,4.2,154584466,658434,17,no,1,no,yes
236027,0,4.2,154584862,658463,73,no,1,no,yes
236029,0,6.5,156185516,807717,76,no,2,no,yes
236029,5,6.5,157024646,658434,57,no,2,no,yes
236029,0,6.5,157024822,658463,49,no,2,no,yes
236030,0,7.875,155436474,807717,69,yes,1,no,yes
236030,0,7.875,155436492,658434,52,yes,1,no,yes
236032,0,4.3,154584327,807728,74,no,2,no,yes
236032,1,4.3,154584520,658434,61,no,2,no,yes
236032,0,4.3,154585491,658463,39,no,2,no,yes
236045,0,19.2,161278167,807728,52,no,1,no,yes
236065,0,21.1,161234411,807728,66,no,2,no,yes
236065,0,21.1,161234524,658434,62,no,2,no,yes
236065,0,21.1,161235652,658463,76,no,2,no,yes
236065,0,21.1,161235792,658498,66,no,2,no,yes
236069,0,17.2,161214097,807728,72,no,2,no,yes
236069,4,17.2,161214183,658434,25,no,2,no,yes
236069,1,17.2,161215101,658463,71,no,2,no,yes
236069,0,17.2,161215724,658498,65,no,2,no,yes
236069,0,17.2,161262097,807754,70,no,2,no,yes
236069,5,17.2,161262103,658438,48,no,2,no,yes
236069,0,17.2,161262178,658464,75,no,2,no,yes
236069,0,17.2,161264528,658495,67,no,2,no,yes
236069,0,17.2,161264547,807755,66,no,2,no,yes
236069,0,17.2,161264549,658439,76,no,2,no,yes
236069,0,17.2,161264572,658470,71,no,2,no,yes
236069,0,17.2,161264605,658494,75,no,2,no,yes
236069,1,17.2,161264610,658440,61,no,2,no,yes
236069,0,17.2,161264628,658465,63,no,2,no,yes
236069,0,17.2,161264711,658514,77,no,2,no,yes
236069,0,17.2,161264732,658441,62,no,2,no,yes
236069,0,17.2,161264751,658467,63,no,2,no,yes
236165,0,8.8,154556199,807728,70,no,2,no,yes
236165,5,8.8,154556241,658434,19,no,2,no,yes
236165,4,8.8,154556361,658463,16,no,2,no,yes
236167,0,9.675,154943592,807728,64,no,1,yes,yes
236167,0,9.675,154943606,658434,72,no,1,yes,yes
236167,0,9.675,154943637,658463,63,no,1,yes,yes
236167,0,9.675,154943671,658498,61,no,1,yes,yes
236169,0,8.7,156983633,807717,72,no,2,yes,yes
236169,0,8.7,156983656,658434,74,no,2,yes,yes
236170,0,5.225,154554115,807717,76,no,2,no,yes
236170,5,5.225,154554198,658434,71,no,2,no,yes
236170,0,5.225,157023831,658463,27,no,2,no,yes
236171,0,9.15,157039800,807717,73,no,1,no,yes
236171,5,9.15,157039804,658434,34,no,1,no,yes
236171,0,9.15,157039842,658463,62,no,1,no,yes
236171,4,9.15,157039887,658498,28,no,1,no,yes
236171,0,9.15,157039895,807758,78,no,1,no,yes
236171,0,9.15,157039897,658438,37,no,1,no,yes
236174,0,6.125,156965732,807728,69,no,2,no,yes
236174,5,6.125,156965736,658434,23,no,2,no,yes
236174,0,6.125,156965769,658463,39,no,2,no,yes
236175,0,7.1,156963555,807728,69,no,1,no,yes
236175,0,7.1,156963565,658434,76,no,1,no,yes
236175,0,7.1,156963601,658463,75,no,1,no,yes
236175,0,7.1,156963670,658498,75,no,1,no,yes
236181,0,10.2,157025970,807728,60,no,2,no,yes
236181,0,10.2,157026031,658434,73,no,2,no,yes
236181,2,10.2,157026268,658463,61,no,2,no,yes
236181,0,10.2,157040739,658498,64,no,2,no,yes
236181,0,10.2,157040745,807754,71,no,2,no,yes
236181,0,10.2,157040747,658438,60,no,2,no,yes
236181,0,10.2,157040789,658464,63,no,2,no,yes
236192,0,7.8,156566302,807717,69,no,1,no,yes
236192,0,7.8,156569648,658434,35,no,1,no,yes
236192,0,7.8,157562138,807717,60,no,1,no,yes
236192,0,7.8,157562148,658434,74,no,1,no,yes
236192,0,7.8,157607727,658463,63,no,1,no,yes
236192,0,7.8,157607738,658498,75,no,1,no,yes
236192,0,7.8,157607749,807758,65,no,1,no,yes
236192,0,7.8,157607754,658438,67,no,1,no,yes
236193,0,6.475,154558622,807728,68,no,1,no,yes
236193,5,6.475,154558674,658434,35,no,1,no,yes
236193,0,6.475,156989926,658463,69,no,1,no,yes
236195,0,6.625,156982497,807717,76,yes,1,no,yes
236195,0,6.625,156982504,658434,61,yes,1,no,yes
236195,0,6.625,156983758,658463,73,yes,1,no,yes
236195,0,6.625,156983775,658498,69,yes,1,no,yes
236198,0,4.775,156967740,807717,72,no,1,no,yes
236200,0,8.2,157011384,807717,65,no,1,no,yes
236200,5,8.2,157011389,658434,30,no,1,no,yes
236200,0,8.2,157011491,658463,12,no,1,no,yes
236208,0,6.6,154944168,807717,69,yes,2,no,yes
236208,0,6.6,154944179,658434,72,yes,2,no,yes
236565,0,7.3,156500900,807728,73,no,5,no,yes
236565,0,7.3,156500956,658434,79,no,5,no,yes
236565,0,7.3,156501451,658463,77,no,5,no,yes
236565,0,7.3,156923335,658498,71,no,5,no,yes
236565,0,7.3,156923567,807754,63,no,5,no,yes
236565,0,7.3,156923579,658438,34,no,5,no,yes
236688,0,7.575,161215006,807717,74,yes,2,no,yes
236688,4,7.575,161215079,658434,48,yes,2,no,yes
236688,0,7.575,161235052,658463,62,yes,2,no,yes
236688,0,7.575,161235606,658498,79,yes,2,no,yes
236688,0,7.575,161235715,807758,70,yes,2,no,yes
236688,2,7.575,161235780,658438,43,yes,2,no,yes
236688,0,7.575,161281670,658464,72,yes,2,no,yes
236688,0,7.575,161281749,658495,64,yes,2,no,yes
236688,0,7.575,161281988,807757,77,yes,2,no,yes
236688,0,7.575,161281989,658439,78,yes,2,no,yes
236716,0,11.6,161253849,807728,76,no,2,no,yes
236716,0,11.6,161253878,658434,71,no,2,no,yes
236716,0,11.6,161253933,658463,64,no,2,no,yes
236716,0,11.6,161253977,658498,75,no,2,no,yes
236787,0,10.8,161241531,807728,76,no,2,no,yes
236787,0,10.8,161241648,658434,62,no,2,no,yes
236787,0,10.8,161293649,658463,76,no,2,no,yes
236787,0,10.8,161293742,658498,75,no,2,no,yes
236787,0,10.8,161293786,807754,60,no,2,no,yes
236787,0,10.8,161293807,658438,60,no,2,no,yes
236790,0,19.1,161220334,807728,72,no,1,no,yes
236790,0,19.1,161220368,658434,75,no,1,no,yes
236790,0,19.1,161220476,658463,79,no,1,no,yes
236790,0,19.1,161220644,658498,75,no,1,no,yes
236792,0,18,161286380,807717,75,yes,1,no,yes
236792,2,18,161286433,658434,37,yes,1,no,yes
236792,0,18,161497424,658463,67,yes,1,no,yes
236792,0,18,161497483,658498,71,yes,1,no,yes
236792,0,18,161497502,807758,77,yes,1,no,yes
236792,0,18,161497518,658438,70,yes,1,no,yes
237111,0,25.9,154101965,807717,61,no,2,no,yes
237111,5,25.9,154102000,658434,58,no,2,no,yes
237111,0,25.9,154206274,658463,76,no,2,no,yes
237111,0,25.9,154207002,658498,62,no,2,no,yes
237111,0,25.9,154207109,807758,63,no,2,no,yes
237111,5,25.9,154207119,658438,71,no,2,no,yes
237111,4,25.9,154207266,658464,77,no,2,no,yes
237111,0,25.9,154207338,658495,71,no,2,no,yes
237111,0,25.9,154207388,807757,62,no,2,no,yes
237111,0,25.9,154207445,658439,74,no,2,no,yes
237111,0,25.9,154207571,658470,77,no,2,no,yes
237319,0,4.3,157170905,807728,71,yes,1,no,yes
237319,0,4.3,157171056,658434,14,yes,1,no,yes
239527,0,35.4,149941865,807728,67,no,2,no,yes
239527,0,35.4,149941961,658434,77,no,2,no,yes
239527,0,35.4,149942154,658463,78,no,2,no,yes
239527,0,35.4,149942474,658498,60,no,2,no,yes
239528,0,28.8,149921908,807728,50,no,2,no,yes
239532,0,21.2,149866433,807728,55,no,2,no,yes
239543,0,17.6,150140846,807717,71,yes,2,no,yes
239543,0,17.6,150140916,658434,49,yes,2,no,yes
